abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
4135 NW Niblick Pl,Portland,97229,45.54981995,-122.8404694,3,3,8712,52,6/1/2021,855000,875500,3618,1.13,673430,2019
12715 SW 56th Ct,Portland,97219,45.43367767,-122.7353287,3,4,7840,51,6/1/2021,720000,733400,3339,1.12,615360,2020
11329 SE 27th Ave #3,Portland,97222,45.44118881,-122.6354904,3,3,871,33,6/1/2021,405000,412300,2019,1.08,343740,2020
3828 NW Mortensen Ter,Portland,97229,45.54730988,-122.8172989,3,4,6534,51,6/1/2021,840000,859700,3553,1.13,697140,2019
5513 NW Bannister Dr,Portland,97229,45.55939102,-122.8071594,3,5,7405,51,6/1/2021,750000,767600,3720,1.13,521990,2019
16685 NW Crossvine St,Portland,97229,45.57732773,-122.8486557,4,6,4792,52,6/1/2021,983110,1003900,3729,1.13,251360,2019
11015 NW Copeland St,Portland,97229,45.52435303,-122.7901001,3,4,22651,52,6/1/2021,1170000,1198000,4952,1.13,767010,2019
13033 SE Massimo Ct,Milwaukie,97222,45.4284935,-122.6319351,3,3,6098,54,6/1/2021,575000,593300,3195,1.08,502254,2020
4901 SE Mintone Dr,Milwaukie,97222,45.43207169,-122.6129227,2,2,10018,54,6/1/2021,475000,490100,2100,1.08,360742,2020
9807 SE 40th Ave,Portland,97222,45.45210266,-122.6224976,2,4,9544,55,6/1/2021,550000,567900,3318,1.08,422581,2020
1133 SE Harney St,Portland,97202,45.46240234,-122.6541901,3,4,4791,52,6/1/2021,925120,942700,3735,1.12,802350,2020
5734 N Moore Ave,Portland,97217,45.56444931,-122.6676636,1,3,4791,52,6/1/2021,685734,698800,2524,1.12,495080,2020
6219 N Concord Ave,Portland,97217,45.56804276,-122.6843338,3,3,3049,51,6/1/2021,699000,712000,2795,1.12,523890,2020
919 NE Webster St,Portland,97211,45.56019974,-122.6560745,2,4,5355,55,6/1/2021,625000,855900,3448,1.12,684570,2020
7244 SW 29th Ave,Portland,97219,45.47176743,-122.7061615,2,3,4791,52,6/1/2021,738000,752100,2594,1.12,567740,2020
12648 SW 56th Ct,Portland,97219,45.43398666,-122.7349091,3,4,6969,52,6/1/2021,800000,815200,3103,1.12,568110,2020
5023 NE 27th Ave,Portland,97211,45.55951309,-122.638176,1,2,3920,55,6/1/2021,530000,542200,1959,1.12,417040,2020
17224 SW Montague Way,King City,97224,45.395401,-122.8169785,3,4,4356,48,6/1/2021,560000,571400,2781,1.13,436440,2019
9406 SW 62nd Dr,Portland,97219,45.45759201,-122.7431259,4,9,26136,51,6/1/2021,989900,1008300,4033,1.12,1246620,2020
12430 SW King George Dr,King City,97224,45.40423965,-122.804863,1,2,3920,47,6/1/2021,395000,402900,1448,1.13,269160,2019
1033 NE Dean St,Portland,97211,45.57074738,-122.6543655,1,2,4791,54,6/1/2021,548000,528000,2295,1.12,402700,2020
6404 NE 32nd Ave,Portland,97211,45.56927872,-122.6324768,1,3,4791,54,6/1/2021,615000,628900,2495,1.12,498270,2020
115 N Blandena St,Portland,97217,45.55722809,-122.6677399,2,2,5227,55,6/1/2021,526500,538600,2364,1.12,473060,2020
13380 SW Village Glenn Ct,Tigard,97223,45.42296219,-122.7740707,3,4,9147,52,5/28/2021,591000,604400,2695,1.13,453280,2019
6327 SE Jordan Ave,Portland,97222,45.45290375,-122.5972748,1,3,7567,59,5/28/2021,480000,496900,1823,1.08,290919,2020
12116 SW Lansdowne Ln,Tigard,97223,45.42792892,-122.8006821,3,4,8712,52,5/28/2021,615000,628900,3104,1.13,485760,2019
8570 SW Stratford Ct,Tigard,97224,45.404953,-122.7653351,2,3,6969,52,5/28/2021,490000,501100,2300,1.13,371040,2019
14170 SW 100th Ave,Tigard,97224,45.41749191,-122.7798157,3,5,31798,52,5/28/2021,830000,848800,3644,1.13,627020,2019
5250 NW 133rd Ave,Portland,97229,45.55723953,-122.813179,3,4,6098,56,5/28/2021,845000,867000,3490,1.13,699570,2019
11022 SW Mallow Ter,Tigard,97223,45.44033432,-122.8161774,2,3,1742,52,5/28/2021,380000,388600,2195,1.13,315830,2019
13040 SW 107th Ct,Tigard,97223,45.42592621,-122.788353,2,3,6969,52,5/28/2021,465000,475500,2595,1.13,373510,2019
8820 SW 49th Ave,Portland,97219,45.46141052,-122.7270584,3,4,4791,56,5/28/2021,685000,697900,3196,1.12,587700,2020
14955 SW Sophia Ln,Tigard,97224,45.4109993,-122.8310547,3,5,5227,52,5/28/2021,575000,588000,3266,1.13,481790,2019
15600 SW Colyer Way,Tigard,97224,45.40713501,-122.8206558,4,4,6534,52,5/28/2021,565000,577800,2462,1.13,405180,2019
17273 SW Arkenstone Dr,Portland,97224,45.39516068,-122.7619171,3,3,20908,52,5/28/2021,755000,772100,3083,1.13,659310,2019
170 SW Birdshill Rd,Portland,97219,45.42842484,-122.6616974,2,4,27442,59,5/28/2021,1050000,1086900,4645,1.08,847276,2020
13821 SW Ashbury Ln,Tigard,97223,45.4358139,-122.8189011,2,3,5662,52,5/28/2021,585000,598200,2562,1.13,410760,2019
16682 NW Redding Ln,Portland,97229,45.55699158,-122.8481903,4,5,12632,56,5/28/2021,875000,897800,3707,1.13,616300,2019
7033 SW 52nd Ave,Portland,97219,45.47356033,-122.730835,3,2,4791,59,5/28/2021,530000,543200,1882,1.12,336090,2020
7139 SE Fir Ave,Portland,97206,45.46097565,-122.5900726,1,2,10000,61,5/28/2021,296000,306400,1249,1.08,270764,2020
9311 SE 80th Ave,Milwaukie,97222,45.45541,-122.5815048,1,3,8276,61,5/28/2021,318000,329200,2499,1.08,281629,2020
4603 SE 70th Ave,Portland,97206,45.48955154,-122.5915222,1,5,5227,59,5/28/2021,540000,553400,2594,1.12,390020,2020
3210 SE 22nd Ave,Portland,97202,45.49962616,-122.6433105,2,2,3920,59,5/28/2021,561000,575000,2492,1.12,512080,2020
4023 SE 48th Ave,Portland,97206,45.49378204,-122.6134491,1,2,4356,59,5/28/2021,500000,512400,1995,1.12,393880,2020
4727 SE 35th Pl,Portland,97202,45.48876572,-122.6275635,2,3,5227,59,5/28/2021,526500,539600,2795,1.12,455730,2020
13892 SW Hindon Ct,Tigard,97223,45.43200684,-122.8196335,2,3,6534,52,5/28/2021,435000,445100,1854,1.13,363240,2019
5608 N Atlantic Ave,Portland,97217,45.56377411,-122.696312,2,4,7405,56,5/28/2021,805000,821600,2345,1.12,557760,2020
7025 SE 18th Ave,Portland,97202,45.47340012,-122.6469803,3,4,4791,56,5/28/2021,900000,917000,3674,1.12,789050,2020
14393 SW 147th Pl,Tigard,97224,45.41566849,-122.8285294,4,4,6534,52,5/28/2021,709900,728400,3350,1.13,596070,2019
12830 SW 116th Ave,Tigard,97223,45.42695618,-122.796669,3,3,6098,52,5/28/2021,650000,664700,2849,1.13,483730,2019
5614 NE 24th Ave,Portland,97211,45.56352615,-122.641037,2,3,4791,56,5/28/2021,679000,691800,2650,1.12,539600,2020
2234 NE Ainsworth St,Portland,97211,45.56604385,-122.6426468,3,4,5662,56,5/28/2021,845000,861000,2999,1.12,753240,2020
4318 SE Franklin St,Portland,97222,45.44142532,-122.6177902,1,2,6534,59,5/28/2021,345000,357100,1743,1.08,237466,2020
6587 NW 163rd Pl,Portland,97229,45.5670433,-122.8457565,3,6,7405,56,5/28/2021,990000,985000,4161,1.13,930840,2019
7820 SE Overland St,Portland,97222,45.45414734,-122.5828018,1,3,4791,59,5/28/2021,339000,350900,1906,1.08,285179,2020
3916 SE Monroe St,Portland,97222,45.44502258,-122.6227188,1,2,5000,59,5/28/2021,200000,384000,1394,1.08,273107,2020
2131 NW Ramsey Dr,Portland,97229,45.53759003,-122.7580643,3,6,13939,56,5/28/2021,850000,866000,3024,1.12,650650,2020
411 NW 84th Pl,Portland,97229,45.52498245,-122.7642136,3,3,10890,56,5/28/2021,950000,970000,3880,1.12,750220,2020
11580 SE 34th Ave,Portland,97222,45.43952179,-122.6275024,1,3,4791,59,5/28/2021,420000,434700,2085,1.08,251047,2020
14363 NW Tradewind St,Portland,97229,45.55574417,-122.8248901,3,5,6534,56,5/28/2021,760000,779800,3249,1.13,641080,2019
1145 S Military Rd,Portland,97219,45.44305801,-122.6673508,5,5,26136,56,5/28/2021,2034000,2072400,8324,1.12,1846210,2020
3675-3685 SE Gladstone St,Portland,97202,45.49350739,-122.6249008,1,2,4600,56,5/28/2021,732000,747100,1695,1.12,586120,2020
7446 S Fulton Park Blvd,Portland,97219,45.47054672,-122.6747589,2,2,4356,56,5/28/2021,799595,765000,2394,1.12,670420,2020
9501 SW 46th Ave,Portland,97219,45.45666885,-122.724617,2,3,4791,59,5/28/2021,530000,543200,2100,1.12,421230,2020
8121 SW 9th Ave,Portland,97219,45.46562576,-122.6879578,2,2,7405,59,5/28/2021,590000,604700,2263,1.12,474830,2020
15580 NW Linder St,Portland,97229,45.56844711,-122.8376236,3,3,1306,59,5/28/2021,485935,500900,2373,1.13,136460,2019
6243 NW Trowbridge Dr,Portland,97229,45.56468964,-122.8516083,3,4,3049,59,5/28/2021,605000,623600,2350,1.13,542460,2019
12070 NW Lovejoy St,Portland,97229,45.53007126,-122.8011322,3,4,9147,59,5/28/2021,620000,639100,2796,1.13,517120,2019
12180 SW Par 4 Dr,King City,97224,45.4077034,-122.8015289,2,2,3484,52,5/28/2021,400000,409300,1971,1.13,275000,2019
3075 NW Montara Loop,Portland,97229,45.54468155,-122.7750015,3,2,3049,59,5/28/2021,520000,532900,2221,1.12,549850,2020
15548 NW Linder St,Portland,97229,45.56844711,-122.8373566,3,3,1306,59,5/28/2021,483935,498800,2300,1.13,136460,2019
16765 SW Monaco Ln,King City,97224,45.3983345,-122.8063354,3,2,8276,52,5/28/2021,353000,362300,2163,1.13,306080,2019
7349 NW 165th Ave,Portland,97229,45.57283401,-122.8478165,3,4,3484,59,5/28/2021,602000,620500,2598,1.13,464470,2019
13388 SW Timara Ln,King City,97224,45.39487839,-122.8148956,3,4,6534,52,5/28/2021,655000,669800,2749,1.13,489880,2019
3300 N Terry St,Portland,97217,45.57964325,-122.7009888,1,3,4791,59,5/28/2021,560000,573900,2121,1.12,337890,2020
3532 SE Franklin St,Portland,97202,45.49876785,-122.6277084,2,4,6969,56,5/28/2021,740000,754000,2932,1.12,575660,2020
10214 SW 36th Ct,Portland,97219,45.45114517,-122.713768,3,4,7840,59,5/28/2021,595000,609800,3353,1.12,508220,2020
1921 SW Primrose St,Portland,97219,45.45998383,-122.6980133,3,3,7405,59,5/28/2021,630000,645700,2803,1.12,441670,2020
5827 SE Clinton St,Portland,97206,45.50356674,-122.6024017,2,4,4356,56,5/28/2021,760000,774500,2725,1.12,572730,2020
3135 SE 63rd Ave,Portland,97206,45.49957275,-122.5988159,3,3,4791,56,5/28/2021,683000,695900,1995,1.12,425180,2020
2642 SE 62nd Ave,Portland,97206,45.50359726,-122.5991592,3,4,3049,56,5/28/2021,789000,803900,2850,1.12,643770,2020
5900 SE Derdan Ct,Portland,97222,45.44229889,-122.6020584,4,4,9147,59,5/28/2021,538000,556900,3341,1.08,436992,2020
14555 SW Chesterfield Ln,Tigard,97224,45.40475845,-122.8263168,3,4,6969,52,5/28/2021,600000,613600,2795,1.13,484930,2019
2707 NW Birkendene St,Portland,97229,45.54228973,-122.7683716,4,4,12196,56,5/28/2021,950000,969600,3878,1.12,771080,2020
12074 SW Redberry Ct,Tigard,97223,45.43247986,-122.8146973,4,5,8712,52,5/28/2021,775000,793000,3449,1.13,628490,2019
2432 N Hunt St,Portland,97217,45.58502579,-122.691597,1,1,4791,61,5/28/2021,278000,367100,1798,1.12,234590,2020
3521 N Houghton St,Portland,97217,45.58733368,-122.7028809,1,3,7088,61,5/28/2021,365000,374100,1896,1.12,357710,2020
8430 N Seward Ave,Portland,97217,45.58457565,-122.7031021,1,3,4791,61,5/28/2021,275000,405800,1823,1.12,269630,2020
14699 SW 148th Ter,Portland,97224,45.41360474,-122.8297424,3,4,6534,52,5/28/2021,807025,825800,3419,1.13,81690,2019
3136 NW Chapin Dr,Portland,97229,45.54580307,-122.766861,3,4,13503,56,5/28/2021,1062500,1084400,4338,1.12,794090,2020
17454 SW 128th Ave,Tigard,97224,45.39368439,-122.8088303,3,3,4791,52,5/28/2021,540000,552200,2694,1.13,420290,2019
9640 SW Frewing St,Tigard,97223,45.42234802,-122.7763672,3,4,20038,52,5/28/2021,725000,741800,3810,1.13,536150,2019
5483 NW Lianna Way,Portland,97229,45.55874252,-122.8523254,3,4,5227,56,5/28/2021,655000,672100,2853,1.13,476710,2019
10677 SW Lady Marion Dr,Tigard,97224,45.41123581,-122.7867584,3,4,7405,52,5/28/2021,785000,802700,3325,1.13,565820,2019
2014 SE Lambert St,Portland,97202,45.46810532,-122.6437225,2,3,4791,56,5/28/2021,821000,838000,2849,1.12,696180,2020
6215 NE 11th Ave,Portland,97211,45.56777954,-122.6542816,2,2,4791,61,5/28/2021,355000,488600,1963,1.12,378770,2020
11100 SE 77th Ave,Milwaukie,97222,45.44240952,-122.5841827,2,3,7405,59,5/28/2021,450000,465800,2666,1.08,396602,2020
5811 SE Kent St,Portland,97222,45.43889236,-122.6026306,2,3,7006,59,5/28/2021,400000,414000,1994,1.08,338992,2020
3105 SE Lake Rd,Portland,97222,45.43733978,-122.6311646,1,3,13503,59,5/28/2021,490000,507200,1853,1.08,354713,2020
3805 SE Drake St,Portland,97222,45.45038986,-122.6231308,1,2,6534,60,5/26/2021,470600,487400,1853,1.08,316471,2020
11258 SE 31st Ave,Portland,97222,45.44153214,-122.630661,2,3,4791,60,5/26/2021,567000,587300,2562,1.08,324127,2020
6625 SE Apple St,Portland,97222,45.4364357,-122.5945663,2,3,8712,61,5/26/2021,465000,481900,2070,1.08,367442,2020
3910 SW Baird St,Portland,97219,45.45724487,-122.7170486,3,4,3920,58,5/26/2021,729900,744300,3161,1.12,281470,2020
10016 SE 49th Ave,Portland,97222,45.45008087,-122.6122971,2,3,6098,61,5/26/2021,360000,373100,2594,1.08,342947,2020
6624 NE 17th Ave,Portland,97211,45.57090378,-122.6480713,1,2,4400,62,5/26/2021,270000,516700,2295,1.12,383530,2020
6708 SE Plum Dr,Portland,97222,45.43619156,-122.5934448,3,3,7405,61,5/26/2021,550000,570000,2124,1.08,434132,2020
7245 SW 53rd Ave,Portland,97219,45.47221375,-122.7320633,4,5,6098,57,5/26/2021,680000,693100,3066,1.12,482950,2020
3307 SE Wake St,Portland,97222,45.45716858,-122.6287231,2,3,9583,61,5/26/2021,452000,468500,2758,1.08,339548,2020
8720 SE 72nd Ave,Portland,97206,45.46017838,-122.5890045,1,3,10018,63,5/26/2021,322500,334200,2497,1.08,333524,2020
5128 SE Bybee Blvd,Portland,97206,45.47237015,-122.6104279,1,2,4791,63,5/26/2021,270000,388600,1959,1.12,205950,2020
6621 SE Carlton St,Portland,97206,45.47849274,-122.5952759,2,4,6098,60,5/26/2021,615000,630600,2598,1.12,437180,2020
233 NE Holland St,Portland,97211,45.57600784,-122.6625595,3,4,4791,60,5/26/2021,498900,511500,2675,1.12,549260,2020
6314 N Kerby Ave,Portland,97217,45.56871414,-122.6719894,2,4,4791,60,5/26/2021,650000,666500,2834,1.12,475020,2020
4335 SE 42nd Ave,Portland,97206,45.49140167,-122.6192627,2,3,4791,61,5/26/2021,625000,641100,2595,1.12,461130,2020
4427 SE 72nd Ave,Portland,97206,45.49053192,-122.5894012,3,4,4006,61,5/26/2021,630000,646300,2623,1.12,517050,2020
2532 SE 20th Ave,Portland,97202,45.50429535,-122.6454239,1,3,1306,61,5/26/2021,560000,574400,2554,1.12,451410,2020
7045 NE 11th Ave,Portland,97211,45.57442856,-122.6539536,1,2,3484,60,5/26/2021,560000,574200,2445,1.12,394390,2020
7521 SE Crystal Springs Blvd,Portland,97206,45.46535873,-122.5863113,3,3,9147,61,5/26/2021,502000,514900,2495,1.12,468660,2020
4183 NW 127th Ave,Portland,97229,45.54980087,-122.8083496,3,4,5227,58,5/26/2021,751000,771400,3095,1.13,547890,2019
1245 N Watts St,Portland,97217,45.58158112,-122.6794968,2,3,4791,60,5/26/2021,605000,620300,2379,1.12,382350,2020
5833 N Moore Ave,Portland,97217,45.56571579,-122.6682205,2,3,3484,60,5/26/2021,539000,552700,2657,1.12,518380,2020
8906 NW Rockwell Ln,Portland,97229,45.54136658,-122.7694321,3,4,8712,58,5/26/2021,1200000,1225800,4878,1.12,843760,2020
5315 NE Cleveland Ave,Portland,97211,45.56192017,-122.6661682,3,6,5000,60,5/26/2021,633500,649600,3099,1.12,565950,2020
11890 NW West Rd,Portland,97229,45.54356003,-122.7989807,3,4,10890,58,5/26/2021,980000,1006600,4156,1.13,865590,2019
3729 SE 66th Ave,Portland,97206,45.49513626,-122.5955811,2,2,3920,61,5/26/2021,515000,528300,1995,1.12,381790,2020
4716 NE 8th Ave,Portland,97211,45.55702591,-122.6572876,1,3,5000,60,5/26/2021,599375,668900,2996,1.12,532290,2020
3632 NW Loriann Dr,Portland,97229,45.5461998,-122.8002548,3,3,8276,58,5/26/2021,850000,873100,3608,1.13,735780,2019
12417 S Terwilliger Blvd,Portland,97219,45.43502426,-122.6682053,3,4,39204,58,5/26/2021,890000,907500,3636,1.12,804400,2020
6422 SE 66th Ave,Portland,97206,45.47635269,-122.59552,2,4,4791,60,5/26/2021,626500,642400,2195,1.12,428610,2020
7282 SW Capitol Hill Rd,Portland,97219,45.47151566,-122.697464,2,4,7840,60,5/26/2021,525000,584200,2199,1.12,464900,2020
2555 NW 121st Pl,Portland,97229,45.5381012,-122.8023148,3,3,10454,61,5/26/2021,642000,662500,2495,1.13,533240,2019
1600 N Holman St,Portland,97217,45.56821442,-122.6834793,3,3,2178,61,5/26/2021,580000,595000,2934,1.12,467790,2020
15141 NW Cosmos St,Portland,97229,45.5734787,-122.8331833,3,3,3049,60,5/26/2021,515027,531500,2495,1.13,147470,2019
7277 SE 14th Ave,Portland,97202,45.47187042,-122.6518707,4,4,4791,57,5/26/2021,1275000,1299600,5016,1.12,908920,2020
4446 SE Knapp St,Portland,97206,45.4703331,-122.6162415,4,4,3920,57,5/26/2021,780000,795000,3495,1.12,685030,2020
2004 SE Bidwell St,Portland,97202,45.46749496,-122.6439438,2,5,4791,57,5/26/2021,721500,735400,2495,1.12,502510,2020
7626 SE 27th Ave,Portland,97202,45.46966934,-122.6351395,2,3,5662,57,5/26/2021,860000,876600,2894,1.12,703280,2020
1203 SE Clatsop St,Portland,97202,45.46097565,-122.6538086,3,1,5001,58,5/26/2021,1230000,1256400,5026,1.12,1013770,2020
7722 SE 31st Ave,Portland,97202,45.46831512,-122.6310883,3,5,7405,58,5/26/2021,1200000,1223600,4903,1.12,750730,2020
5314 NE 32nd Pl,Portland,97211,45.56176758,-122.6314697,2,2,4791,60,5/26/2021,575000,589600,1980,1.12,494440,2020
16150 NW Claremont Dr,Portland,97229,45.55086517,-122.843338,3,2,5662,58,5/26/2021,725000,744700,2311,1.13,606200,2019
7339 SE Ellis St,Portland,97206,45.48256302,-122.5869141,2,4,6098,60,5/26/2021,588000,603700,2528,1.12,434190,2020
15976 NW Tullamorrie Way,Portland,97229,45.55195236,-122.8411942,3,3,8276,58,5/26/2021,850000,844100,3533,1.13,687410,2019
7419 SE Ellis St,Portland,97206,45.48257065,-122.5860748,2,4,4791,60,5/26/2021,575000,589600,2995,1.12,424350,2020
16735 SW Monaco Ln,King City,97224,45.39868927,-122.8063507,2,2,3484,53,5/26/2021,345000,375300,1963,1.13,277180,2019
11660 SW Fonner St,Tigard,97223,45.42563629,-122.7969284,2,4,27007,53,5/26/2021,665000,680400,2623,1.13,456820,2019
4525 NE 10th Ave,Portland,97211,45.55589676,-122.6559372,2,3,4791,61,5/26/2021,626000,642100,2600,1.12,577870,2020
728 N Russet St,Portland,97217,45.57773972,-122.6738129,2,2,4791,61,5/26/2021,575000,589800,2369,1.12,407250,2020
4121 SE 56th Ave,Portland,97206,45.49269104,-122.6056366,2,3,4356,60,5/26/2021,586000,600800,2594,1.12,375580,2020
13597 SW Benchview Ter,Tigard,97223,45.42153931,-122.81604,4,6,30056,54,5/26/2021,875000,895700,3710,1.13,643210,2019
8561 SW Schmidt Loop,Tigard,97224,45.40870667,-122.7649155,3,3,6534,53,5/26/2021,545000,558000,2159,1.13,416220,2019
8585 SW Stratford Ct,Tigard,97224,45.4045105,-122.7655563,3,3,5227,53,5/26/2021,490000,501300,2095,1.13,368110,2019
7998 SW Kelso Ct,Tigard,97224,45.40653229,-122.7591705,3,3,4356,54,5/26/2021,539000,551800,2395,1.13,443520,2019
7861 SW Brookline Ln,Tigard,97224,45.41628647,-122.7576904,3,2,1742,53,5/26/2021,367500,376000,1944,1.13,268040,2019
514 S Vermont St,Portland,97219,45.47560883,-122.6734772,1,3,4791,60,5/26/2021,562500,576800,2466,1.12,437520,2020
2015 SE Sherrett St,Portland,97202,45.46168137,-122.6436768,1,2,4791,60,5/26/2021,541000,554700,2295,1.12,461630,2020
10230 SW Greenleaf Ter,Tigard,97224,45.40685272,-122.7821884,2,2,5227,53,5/26/2021,460000,470900,2095,1.13,338610,2019
7977 SW Carol Ann Ct,Tigard,97224,45.4048996,-122.7592316,3,4,3484,53,5/26/2021,490000,501300,2434,1.13,354960,2019
726 SE Lexington St,Portland,97202,45.46695709,-122.6583939,1,2,5662,61,5/26/2021,616100,632000,1935,1.12,512830,2020
3959 NW Sunset Cir,Portland,97229,45.55002594,-122.7813187,4,4,6969,57,5/26/2021,1600000,1630900,6535,1.12,846780,2020
6826 N Knowles Ave,Portland,97217,45.57215118,-122.6990051,2,4,10890,57,5/26/2021,725000,739000,2336,1.12,513810,2020
3114 N Watts St,Portland,97217,45.58106613,-122.6983948,1,3,4791,62,5/24/2021,578250,593400,2414,1.12,444570,2020
2625 N Watts St,Portland,97217,45.58149719,-122.6939316,2,4,4791,62,5/24/2021,544000,558300,2580,1.12,469560,2020
13995 NW Marshall St,Portland,97229,45.53232956,-122.8197708,2,3,10018,62,5/24/2021,625000,645300,2295,1.13,448140,2019
10410 SW 46th Pl,Portland,97219,45.45041275,-122.7246552,4,4,1742,62,5/24/2021,575000,590100,2996,1.12,477520,2020
1843 SW Moss St,Portland,97219,45.46786118,-122.6970215,2,3,7405,62,5/24/2021,570000,585000,2765,1.12,536450,2020
10980 SW 89th Ave,Tigard,97223,45.4408493,-122.7679596,2,3,6969,55,5/24/2021,410000,419900,2300,1.13,331080,2019
7308 SE Woodward St,Portland,97206,45.50121307,-122.5882187,2,3,4278,27,5/24/2021,649900,669499,2300,1.12,446000,2020
6111 SE 72nd Ave,Portland,97206,45.47866058,-122.5895844,2,2,3920,62,5/24/2021,500000,513100,2195,1.12,427190,2020
6824 SE 20th Ave,Portland,97202,45.4745369,-122.6445313,1,2,4791,62,5/24/2021,640000,656800,1935,1.12,511290,2020
5740 SE Lambert St,Portland,97206,45.46704102,-122.60392,2,3,7405,62,5/24/2021,500000,513100,2366,1.12,398690,2020
15279 SW Thurston Ln,Tigard,97224,45.4096489,-122.7591553,3,3,6098,55,5/24/2021,506000,518300,2350,1.13,401460,2019
7111 SW Mapleleaf St,Tigard,97223,45.44576263,-122.7501144,4,4,17424,55,5/24/2021,420000,430200,2919,1.13,441440,2019
11889 SW Tallwood Dr,Tigard,97223,45.43401337,-122.8206482,2,3,5227,55,5/24/2021,525000,537700,2200,1.13,401010,2019
8970 SW Inez St,Tigard,97224,45.4149971,-122.7693558,3,4,6969,55,5/24/2021,800000,819900,3398,1.13,634590,2019
14755 SW Cabernet Ct,Tigard,97224,45.41153717,-122.8285522,3,4,9147,55,5/24/2021,790000,809100,3351,1.13,499050,2019
10812 SE 77th Ave,Portland,97222,45.44428635,-122.5837936,2,4,8712,62,5/24/2021,460000,477000,2594,1.08,305178,2020
9515 SE 43rd Ave,Portland,97222,45.45435715,-122.6187515,1,3,10018,62,5/24/2021,450000,466700,2527,1.08,355761,2020
8706 SW 11th Ave,Portland,97219,45.46195221,-122.6897278,3,3,1306,62,5/24/2021,510000,523400,2565,1.12,479230,2020
3912 SE Olsen St,Portland,97222,45.45466614,-122.6226425,1,2,4356,62,5/24/2021,366000,379600,2393,1.08,224553,2020
16640 SW Queen Mary Ave,King City,97224,45.40007019,-122.8024826,2,3,3920,55,5/24/2021,378000,387200,2331,1.13,288680,2019
7909 SE Raymond St,Portland,97206,45.48671341,-122.5818481,1,2,3484,64,5/24/2021,371500,381300,1827,1.12,303710,2020
1606 NE Buffalo St,Portland,97211,45.57460022,-122.649025,2,4,5450,64,5/24/2021,240000,782400,2495,1.12,755070,2020
